3478,E200497E93D12CB134FFA4B2,1,907.25,80824102,-67.5,-23.19,3.20,84718193
3479,E200497E93D1603134FFA580,1,907.25,80824103,-58,4.88,6.23,84718193
3480,E200497E93D1623134FFA588,1,907.25,80824104,-61,-18.25,0.01,84718193
3481,E200497E93D141F134FFA507,1,907.25,80824104,-64,-13.38,5.01,84718194
3482,E200497E93D165F134FFA597,1,907.25,80824105,-61,4.88,2.25,84718194
3483,E200497E93D12CB134FFA4B2,1,907.25,80824115,-67.5,-32.94,3.16,84718210
3484,E200497E93D1543134FFA550,1,907.25,80824116,-61,-7.31,5.41,84718210
3485,E200497E93D17EB134FFA5FA,1,907.25,80824116,-67.5,-28.06,3.95,84718211
3486,E200497E93D1603134FFA580,1,907.25,80824117,-58,4.88,6.25,84718211
3487,E200497E93D1833134FFA60C,1,907.25,80824118,-67,21.94,0.52,84718211
3488,E200497E93D13B7134FFA4ED,1,907.25,80824119,-65.5,-53.69,4.13,84718212
3489,E200497E93D165F134FFA597,1,907.25,80824119,-61,15.81,2.27,84718212
3490,E2003412DC03011815004228,1,907.25,80824120,-47.5,14.63,5.71,84718212
3491,E200497E93D1623134FFA588,1,907.25,80824120,-61,-20.75,0.06,84718212
3492,E200497E93D13E3134FFA4F8,1,907.25,80824121,-65.5,-2.44,2.50,84718213
3493,E200497E93D188B134FFA622,1,907.25,80824123,-62.5,25.63,6.21,84718213
3494,E200497E93D15DB134FFA576,1,907.25,80824123,-56.5,4.88,1.41,84718213
3495,E200497E93D143B134FFA50E,1,907.25,80824124,-59,4.88,1.13,84718214
3496,E200497E93D15F7134FFA57D,1,907.25,80824125,-59.5,-43.94,3.53,84718214
3497,E200497E93D13C3134FFA4F0,1,907.25,80824126,-62.5,-52.44,2.33,84718214
3498,E200497E93D141F134FFA507,1,907.25,80824127,-65,-15.81,5.04,84718215
3499,E200497E93D1623134FFA588,1,907.25,80824129,-61,0.00,6.27,84718225
3500,E200497E93D141F134FFA507,1,907.25,80824130,-64,8.50,5.06,84718225
3501,E200497E93D143B134FFA50E,1,907.25,80824130,-59,4.88,1.11,84718225
3502,E200497E93D15F7134FFA57D,1,907.25,80824131,-59.5,28.06,3.45,84718225
3503,E2003412DC03011815004228,1,907.25,80824132,-47.5,-2.44,5.73,84718226
3504,E200497E93D12CB134FFA4B2,1,907.25,80824133,-67.5,-52.44,3.10,84718226
3505,E200497E93D15DB134FFA576,1,907.25,80824133,-56.5,4.88,1.39,84718226
3506,E200497E93D13B7134FFA4ED,1,907.25,80824135,-65,-15.81,4.05,84718227
3507,E200497E93D165F134FFA597,1,907.25,80824135,-61,34.13,2.25,84718227
3508,E200497E93D188B134FFA622,1,907.25,80824136,-62.5,40.25,0.02,84718228
3509,E200497E93D1603134FFA580,1,907.25,80824137,-58,0.00,6.21,84718228
3510,E200497E93D1543134FFA550,1,907.25,80824137,-62,2.44,5.34,84718228
3511,E200497E93D17EB134FFA5FA,1,907.25,80824138,-67.5,-20.75,3.93,84718229
3512,E200497E93D13C3134FFA4F0,1,907.25,80824140,-62.5,-9.75,2.18,84718229
3513,E200497E93D13E3134FFA4F8,1,907.25,80824141,-65,-47.56,2.60,84718229
3514,E200497E93D1833134FFA60C,1,907.25,80824141,-66.5,9.75,0.71,84718230
3515,E200497E93D1543134FFA550,1,907.25,80824151,-61.5,-34.13,5.44,84718253
3516,E200497E93D12CB134FFA4B2,1,907.25,80824151,-66.5,37.81,2.99,84718253
3517,E200497E93D1623134FFA588,1,907.25,80824152,-61.5,-18.25,0.07,84718254
3518,E200497E93D15F7134FFA57D,1,907.25,80824153,-59.5,-52.44,3.60,84718254
3519,E200497E93D1603134FFA580,1,907.25,80824153,-58,12.19,6.20,84718254
3520,E200497E93D15DB134FFA576,1,912.25,80824162,-56.5,0.00,5.75,84718255
3521,E200497E93D17EB134FFA5FA,1,912.25,80824163,-65,-46.38,2.34,84718255
3522,E200497E93D13B7134FFA4ED,1,912.25,80824163,-66.5,-18.25,2.39,84718255
3523,E2003412DC03011815004228,1,912.25,80824164,-48,14.63,3.83,84718256
3524,E200497E93D188B134FFA622,1,912.25,80824165,-60,17.06,4.66,84718256
3525,E200497E93D165F134FFA597,1,912.25,80824166,-59.5,-31.69,0.56,84718256
3526,E200497E93D141F134FFA507,1,912.25,80824166,-63.5,37.81,3.52,84718257
3527,E200497E93D1833134FFA60C,1,912.25,80824167,-66.5,117.19,5.08,84718257
3528,E200497E93D13C3134FFA4F0,1,912.25,80824168,-63,68.31,0.58,84718257
3529,E200497E93D143B134FFA50E,1,912.25,80824169,-59,7.31,5.22,84718257
3530,E200497E93D13B7134FFA4ED,1,912.25,80824173,-66,-56.13,2.49,84718267
3531,E200497E93D13C3134FFA4F0,1,912.25,80824174,-62.5,-37.81,0.84,84718268
3532,E200497E93D15DB134FFA576,1,912.25,80824174,-56.5,-7.31,5.74,84718268
3533,E200497E93D1603134FFA580,1,912.25,80824175,-57,14.63,4.42,84718268
3534,E2003412DC03011815004228,1,912.25,80824176,-48,2.44,3.87,84718268
3535,E200497E93D1543134FFA550,1,912.25,80824176,-61.5,0.00,3.20,84718269
3536,E200497E93D1623134FFA588,1,912.25,80824177,-61.5,0.00,4.63,84718269
3537,E200497E93D143B134FFA50E,1,912.25,80824178,-59,20.75,5.25,84718269
3538,E200497E93D17EB134FFA5FA,1,912.25,80824178,-65,15.81,2.17,84718270
3539,E200497E93D15F7134FFA57D,1,912.25,80824179,-57.5,-25.63,1.80,84718270
3540,E200497E93D165F134FFA597,1,912.25,80824180,-59.5,-18.25,0.48,84718270
3541,E200497E93D141F134FFA507,1,912.25,80824181,-63,15.81,3.62,84718271
3542,E200497E93D12CB134FFA4B2,1,912.25,80824181,-67.5,-7.31,1.41,84718271
3543,E200497E93D1827134FFA609,1,912.25,80824182,-68.5,-47.56,1.19,84718271
3544,E200497E93D1833134FFA60C,1,912.25,80824182,-66,-65.88,5.28,84718272
3545,E200497E93D188B134FFA622,1,912.25,80824183,-60,-2.44,4.67,84718272
3546,E200497E93D15DB134FFA576,1,912.25,80824193,-57,13.38,5.69,84718287
3547,E200497E93D15F7134FFA57D,1,912.25,80824193,-57.5,23.19,1.74,84718289
3548,E200497E93D165F134FFA597,1,912.25,80824194,-59.5,25.63,0.47,84718290
3549,E200497E93D1543134FFA550,1,912.25,80824195,-61,9.75,3.17,84718290
3550,E200497E93D17EB134FFA5FA,1,912.25,80824195,-65,20.75,2.18,84718290
3551,E200497E93D13B7134FFA4ED,1,912.25,80824196,-65.5,-89.06,2.51,84718291
3552,E200497E93D1603134FFA580,1,912.25,80824196,-56.5,2.44,4.40,84718291
3553,E2003412DC03011815004228,1,912.25,80824197,-48,2.44,3.85,84718291
3554,E200497E93D13C3134FFA4F0,1,912.25,80824197,-62.5,70.75,0.63,84718292
3555,E200497E93D143B134FFA50E,1,912.25,80824198,-58.5,9.75,5.28,84718292
3556,E200497E93D12CB134FFA4B2,1,912.25,80824198,-67,-191.63,1.83,84718292
3557,E200497E93D1623134FFA588,1,912.25,80824201,-61,-25.63,4.70,84718292
3558,E200497E93D1833134FFA60C,1,912.25,80824201,-66,61.00,5.14,84718293
3559,E200497E93D141F134FFA507,1,912.25,80824202,-64,-86.63,3.80,84718293
3560,E200497E93D188B134FFA622,1,912.25,80824204,-60.5,12.19,4.63,84718293
3561,E200497E93D1827134FFA609,1,912.25,80824205,-68.5,-17.06,1.23,84718294
3562,E200497E93D141F134FFA507,1,912.25,80824208,-63.5,32.94,3.56,84718302
3563,E200497E93D1833134FFA60C,1,912.25,80824209,-66,-4.88,5.25,84718303
3564,E2003412DC03011815004228,1,912.25,80824210,-48,9.75,3.83,84718303
3565,E200497E93D1543134FFA550,1,912.25,80824210,-62,-29.25,3.20,84718303
3566,E200497E93D13C3134FFA4F0,1,912.25,80824211,-62.5,30.50,0.70,84718304
3567,E200497E93D15DB134FFA576,1,912.25,80824212,-56.5,0.00,5.74,84718304
3568,E200497E93D165F134FFA597,1,912.25,80824212,-60,25.63,0.41,84718304
3569,E200497E93D1623134FFA588,1,912.25,80824213,-61.5,-7.31,4.66,84718305
3570,E200497E93D188B134FFA622,1,912.25,80824214,-60,14.63,4.57,84718305
3571,E200497E93D143B134FFA50E,1,912.25,80824215,-59,4.88,5.29,84718306
3572,E200497E93D15F7134FFA57D,1,912.25,80824216,-57.5,2.44,1.75,84718306
3573,E200497E93D1603134FFA580,1,912.25,80824217,-56,17.06,4.39,84718307
3574,E200497E93D12CB134FFA4B2,1,912.25,80824219,-66.5,30.50,1.25,84718307
3575,E200497E93D13B7134FFA4ED,1,912.25,80824220,-66.5,-102.50,2.57,84718307
3576,E200497E93D17EB134FFA5FA,1,912.25,80824221,-65.5,-46.38,2.29,84718308
3577,E200497E93D1827134FFA609,1,912.25,80824222,-68,-113.50,1.28,84718308
3578,E200497E93D15DB134FFA576,1,912.25,80824231,-57,54.88,5.63,84718325
3579,E200497E93D15F7134FFA57D,1,912.25,80824231,-57,43.94,1.72,84718325
3580,E200497E93D143B134FFA50E,1,912.25,80824232,-58.5,-36.56,5.35,84718326
3581,E200497E93D13C3134FFA4F0,1,912.25,80824233,-63,54.88,0.61,84718326
3582,E200497E93D165F134FFA597,1,912.25,80824233,-59.5,34.13,0.41,84718326
3583,E2003412DC03011815004228,1,912.25,80824234,-48,4.88,3.85,84718327
3584,E200497E93D13B7134FFA4ED,1,912.25,80824235,-66,37.81,2.33,84718327
3585,E200497E93D1603134FFA580,1,912.25,80824235,-56.5,-2.44,4.43,84718327
3586,E200497E93D188B134FFA622,1,912.25,80824236,-59.5,12.19,4.63,84718328
3587,E200497E93D1623134FFA588,1,912.25,80824237,-61.5,18.25,4.64,84718328
3588,E200497E93D141F134FFA507,1,912.25,80824238,-63.5,-10.94,3.58,84718328
3589,E200497E93D1543134FFA550,1,912.25,80824239,-62,-14.63,3.23,84718329
3590,E200497E93D1833134FFA60C,1,912.25,80824240,-65.5,-36.56,5.30,84718329
3591,E200497E93D17EB134FFA5FA,1,912.25,80824241,-64.5,-13.38,2.31,84718329
3592,E200497E93D1827134FFA609,1,912.25,80824242,-67.5,65.88,0.88,84718329
3593,E200497E93D12CB134FFA4B2,1,912.25,80824243,-67,-47.56,1.50,84718330
3594,E200497E93D141F134FFA507,1,912.25,80824246,-63.5,24.38,3.52,84718340
3595,E200497E93D188B134FFA622,1,912.25,80824246,-60,14.63,4.63,84718340
3596,E200497E93D1827134FFA609,1,912.25,80824247,-68.5,148.88,0.80,84718340
3597,E200497E93D1543134FFA550,1,912.25,80824248,-62,-29.25,3.20,84718340
3598,E200497E93D13B7134FFA4ED,1,912.25,80824249,-66,-7.31,2.36,84718341
3599,E2003412DC03011815004228,1,912.25,80824249,-48,4.88,3.84,84718341
3600,E200497E93D15F7134FFA57D,1,912.25,80824250,-57.5,-23.19,1.83,84718341
3601,E200497E93D1603134FFA580,1,912.25,80824251,-57,-9.75,4.44,84718342
3602,E200497E93D15DB134FFA576,1,912.25,80824252,-56.5,39.06,5.68,84718342
3603,E200497E93D143B134FFA50E,1,912.25,80824253,-58.5,14.63,5.25,84718342
3604,E200497E93D1623134FFA588,1,912.25,80824254,-61.5,-15.81,4.66,84718342
3605,E200497E93D165F134FFA597,1,912.25,80824255,-59,2.44,0.49,84718343
3606,E200497E93D12CB134FFA4B2,1,912.25,80824256,-67,0.00,1.27,84718362
3607,E200497E93D13C3134FFA4F0,1,912.25,80824257,-62.5,37.81,0.65,84718362
3608,E200497E93D17EB134FFA5FA,1,912.25,80824258,-64.5,-43.94,2.29,84718363
3609,E200497E93D1833134FFA60C,1,912.25,80824259,-66,-29.25,5.27,84718363
3610,E200497E93D15F7134FFA57D,1,912.25,80824268,-57.5,-34.13,1.83,84718363
3611,E200497E93D188B134FFA622,1,912.25,80824268,-60,17.06,4.63,84718363
3612,E200497E93D13C3134FFA4F0,1,912.25,80824269,-63,-35.38,0.83,84718364
3613,E200497E93D165F134FFA597,1,912.25,80824269,-59.5,18.25,0.47,84718364
3614,E200497E93D1603134FFA580,1,912.25,80824270,-56.5,7.31,4.41,84718364
3615,E200497E93D1543134FFA550,1,912.25,80824270,-61.5,-51.25,3.31,84718365
3616,E200497E93D17EB134FFA5FA,1,912.25,80824271,-65,-41.50,2.26,84718365
3617,E200497E93D15DB134FFA576,1,912.25,80824272,-57,2.44,5.77,84718365
3618,E200497E93D143B134FFA50E,1,912.25,80824273,-58.5,-4.88,5.26,84718365
3619,E200497E93D13B7134FFA4ED,1,912.25,80824274,-67,-118.38,2.44,84718366
3620,E200497E93D1833134FFA60C,1,912.25,80824274,-65,12.19,5.23,84718366
3621,E200497E93D1827134FFA609,1,912.25,80824275,-68.5,7.31,1.02,84718366
3622,E200497E93D1623134FFA588,1,912.25,80824276,-61.5,85.44,4.57,84718367
3623,E2003412DC03011815004228,1,912.25,80824277,-48,9.75,3.83,84718367
3624,E200497E93D141F134FFA507,1,912.25,80824278,-63.5,-46.38,3.75,84718378
3625,E200497E93D12CB134FFA4B2,1,912.25,80824279,-67.5,54.88,1.15,84718378
3626,E200497E93D165F134FFA597,1,912.25,80824282,-59.5,2.44,0.46,84718379
3627,E200497E93D13C3134FFA4F0,1,912.25,80824283,-63,20.75,0.75,84718379
3628,E200497E93D141F134FFA507,1,912.25,80824283,-63.5,8.50,3.60,84718379
3629,E200497E93D15DB134FFA576,1,912.25,80824284,-57,-15.81,5.78,84718379
3630,E200497E93D1543134FFA550,1,912.25,80824285,-61.5,-61.00,3.27,84718380
3631,E200497E93D143B134FFA50E,1,912.25,80824286,-59,0.00,5.27,84718380
3632,E2003412DC03011815004228,1,912.25,80824287,-48,14.63,3.83,84718380
3633,E200497E93D15F7134FFA57D,1,912.25,80824288,-57.5,-10.94,1.79,84718381
3634,E200497E93D188B134FFA622,1,912.25,80824288,-59.5,37.81,4.60,84718381
3635,E200497E93D17EB134FFA5FA,1,912.25,80824289,-65,-57.31,2.41,84718381
3636,E200497E93D1623134FFA588,1,912.25,80824290,-61.5,-25.63,4.71,84718382
3637,E200497E93D1603134FFA580,1,912.25,80824290,-56.5,23.19,4.35,84718382
3638,E200497E93D1833134FFA60C,1,912.25,80824292,-65.5,0.00,5.34,84718382
3639,E200497E93D13B7134FFA4ED,1,912.25,80824293,-67,-37.81,2.51,84718383
3640,E200497E93D12CB134FFA4B2,1,912.25,80824294,-67,-87.88,1.50,84718383
3641,E200497E93D1827134FFA609,1,912.25,80824294,-68,63.44,0.89,84718384
3642,E200497E93D1543134FFA550,1,912.25,80824303,-62,-17.06,3.18,84718398
3643,E200497E93D1833134FFA60C,1,912.25,80824304,-65.5,56.13,5.14,84718398
3644,E200497E93D143B134FFA50E,1,912.25,80824305,-59,68.31,5.15,84718398
3645,E200497E93D1623134FFA588,1,912.25,80824306,-61,-2.44,4.68,84718399
3646,E200497E93D188B134FFA622,1,912.25,80824306,-60,40.25,4.54,84718399
3647,E200497E93D13B7134FFA4ED,1,912.25,80824307,-66.5,-15.81,2.46,84718399
3648,E2003412DC03011815004228,1,912.25,80824308,-48,7.31,3.84,84718399
3649,E200497E93D15DB134FFA576,1,912.25,80824309,-56.5,23.19,5.71,84718400
3650,E200497E93D15F7134FFA57D,1,912.25,80824310,-57.5,34.13,1.79,84718400
3651,E200497E93D1827134FFA609,1,912.25,80824311,-68,179.44,0.71,84718400
3652,E200497E93D17EB134FFA5FA,1,912.25,80824311,-64.5,-64.69,2.33,84718401
3653,E200497E93D141F134FFA507,1,912.25,80824312,-64,75.63,3.57,84718401
3654,E200497E93D165F134FFA597,1,912.25,80824312,-59.5,-7.31,0.50,84718401
3655,E200497E93D1603134FFA580,1,912.25,80824313,-56.5,0.00,4.44,84718401
3656,E200497E93D13C3134FFA4F0,1,912.25,80824313,-63,0.00,0.79,84718402
3657,E200497E93D12CB134FFA4B2,1,912.25,80824314,-67.5,-14.63,1.33,84718402
3658,E200497E93D1603134FFA580,1,912.25,80824316,-56.5,17.06,4.41,84718413
3659,E200497E93D141F134FFA507,1,912.25,80824317,-63,-4.88,3.60,84718413
3660,E200497E93D17EB134FFA5FA,1,912.25,80824318,-65,-70.75,2.42,84718413
3661,E200497E93D15DB134FFA576,1,912.25,80824318,-56.5,0.00,5.71,84718414
3662,E200497E93D15F7134FFA57D,1,912.25,80824319,-57.5,15.81,1.72,84718414
3663,E2003412DC03011815004228,1,912.25,80824320,-48,12.19,3.84,84718414
3664,E200497E93D143B134FFA50E,1,912.25,80824321,-59,21.94,5.20,84718415
3665,E200497E93D1543134FFA550,1,912.25,80824322,-61.5,-19.50,3.23,84718415
3666,E200497E93D13C3134FFA4F0,1,912.25,80824323,-63,61.00,0.62,84718415
3667,E200497E93D188B134FFA622,1,912.25,80824324,-60,9.75,4.64,84718415
3668,E200497E93D1623134FFA588,1,912.25,80824325,-61,-2.44,4.68,84718416
3669,E200497E93D13B7134FFA4ED,1,912.25,80824326,-66.5,83.00,2.28,84718416
3670,E200497E93D1833134FFA60C,1,912.25,80824327,-65.5,51.25,5.24,84718416
3671,E200497E93D165F134FFA597,1,912.25,80824328,-59,70.75,0.35,84718416
3672,E200497E93D1827134FFA609,1,912.25,80824329,-68,-54.88,1.26,84718417
3673,E200497E93D12CB134FFA4B2,1,912.25,80824330,-67.5,12.19,1.36,84718417
3674,E200497E93D15F7134FFA57D,1,912.25,80824339,-57.5,2.44,1.79,84718433
3675,E200497E93D1623134FFA588,1,912.25,80824340,-61,-25.63,4.71,84718434
3676,E200497E93D1543134FFA550,1,912.25,80824340,-61.5,24.38,3.17,84718434
3677,E200497E93D188B134FFA622,1,912.25,80824341,-59.5,-4.88,4.64,84718434
3678,E200497E93D15DB134FFA576,1,912.25,80824342,-56.5,23.19,5.67,84718435
3679,E200497E93D12CB134FFA4B2,1,912.25,80824342,-67.5,-12.19,1.42,84718435
3680,E200497E93D165F134FFA597,1,912.25,80824343,-59,7.31,0.48,84718435
3681,E200497E93D1603134FFA580,1,912.25,80824344,-57,30.50,4.36,84718436
3682,E2003412DC03011815004228,1,912.25,80824344,-48,17.06,3.82,84718436
3683,E200497E93D143B134FFA50E,1,912.25,80824345,-58.5,-9.75,5.30,84718436
3684,E200497E93D13C3134FFA4F0,1,912.25,80824346,-63,75.63,0.60,84718436
3685,E200497E93D1827134FFA609,1,912.25,80824346,-69,23.19,1.15,84718437
3686,E200497E93D17EB134FFA5FA,1,912.25,80824347,-65.5,20.75,2.20,84718437
3687,E200497E93D1833134FFA60C,1,912.25,80824347,-65.5,24.38,5.26,84718437
3688,E200497E93D13B7134FFA4ED,1,912.25,80824348,-66.5,-64.69,2.45,84718438
3689,E200497E93D141F134FFA507,1,912.25,80824349,-63,37.81,3.56,84718438
3690,E200497E93D15F7134FFA57D,1,912.25,80824352,-57.5,0.00,1.75,84718456
3691,E200497E93D188B134FFA622,1,912.25,80824352,-59.5,20.75,4.65,84718456
3692,E200497E93D1543134FFA550,1,912.25,80824353,-62,-24.38,3.22,84718456
3693,E200497E93D1623134FFA588,1,912.25,80824354,-62,-28.06,4.70,84718456
3694,E200497E93D15DB134FFA576,1,912.25,80824355,-57,85.44,5.55,84718457
3695,E200497E93D1827134FFA609,1,912.25,80824355,-68,35.38,0.99,84718457
3696,E200497E93D13B7134FFA4ED,1,912.25,80824356,-66,51.25,2.17,84718457
3697,E200497E93D165F134FFA597,1,912.25,80824356,-59.5,46.38,0.39,84718458
3698,E200497E93D13C3134FFA4F0,1,917.75,80824365,-62.5,-23.19,5.36,84718458
3699,E200497E93D141F134FFA507,1,917.75,80824365,-63.5,35.38,1.69,84718458
3700,E200497E93D17EB134FFA5FA,1,917.75,80824366,-64,-36.56,0.10,84718458
3701,E200497E93D1603134FFA580,1,917.75,80824368,-59,58.56,2.29,84718459
3702,E200497E93D1833134FFA60C,1,917.75,80824369,-65,-29.25,3.22,84718459
3703,E2003412DC03011815004228,1,917.75,80824369,-48,30.50,1.83,84718459
3704,E200497E93D18C7134FFA631,1,917.75,80824370,-67,133.00,2.33,84718460
3705,E200497E93D143B134FFA50E,1,917.75,80824371,-61.5,19.50,2.53,84718460
3706,E200497E93D12CB134FFA4B2,1,917.75,80824372,-65,-42.69,0.16,84718460
3707,E200497E93D12CB134FFA4B2,1,917.75,80824381,-64.5,0.00,0.07,84718477
3708,E200497E93D13C3134FFA4F0,1,917.75,80824383,-62.5,-78.13,5.45,84718478
3709,E200497E93D15DB134FFA576,1,917.75,80824383,-59.5,-18.25,3.88,84718478
3710,E200497E93D15F7134FFA57D,1,917.75,80824384,-56.5,-13.38,6.01,84718481
3711,E200497E93D1603134FFA580,1,917.75,80824384,-59,32.94,2.34,84718481
3712,E200497E93D1833134FFA60C,1,917.75,80824385,-65,36.56,3.11,84718481
3713,E200497E93D165F134FFA597,1,917.75,80824386,-58,-13.38,5.16,84718481
3714,E200497E93D1623134FFA588,1,917.75,80824386,-61,-4.88,3.22,84718482
3715,E200497E93D188B134FFA622,1,917.75,80824387,-58,17.06,2.60,84718482
3716,E2003412DC03011815004228,1,917.75,80824388,-48.5,23.19,1.85,84718482
3717,E200497E93D143B134FFA50E,1,917.75,80824388,-62.5,131.81,2.28,84718483
3718,E200497E93D141F134FFA507,1,917.75,80824389,-63,13.38,1.72,84718483
3719,E200497E93D1827134FFA609,1,917.75,80824389,-67,-125.69,5.37,84718483
3720,E200497E93D1807134FFA601,1,917.75,80824390,-69.5,85.44,0.10,84718483
3721,E200497E93D17EB134FFA5FA,1,917.75,80824392,-64,-18.25,0.01,84718484
3722,E200497E93D18C7134FFA631,1,917.75,80824393,-67.5,54.88,2.44,84718484
3723,E200497E93D13B7134FFA4ED,1,917.75,80824395,-68.5,18.25,0.92,84718484
3724,E200497E93D17EB134FFA5FA,1,917.75,80824398,-63.5,62.25,0.06,84718494
3725,E200497E93D13B7134FFA4ED,1,917.75,80824399,-68.5,-18.25,1.00,84718494
3726,E200497E93D18C7134FFA631,1,917.75,80824400,-67,45.13,2.44,84718494
3727,E200497E93D1833134FFA60C,1,917.75,80824400,-64.5,78.13,2.96,84718495
3728,E200497E93D15DB134FFA576,1,917.75,80824401,-60,-46.38,3.88,84718495
3729,E200497E93D1623134FFA588,1,917.75,80824402,-61,-39.06,3.23,84718495
3730,E2003412DC03011815004228,1,917.75,80824402,-48,28.06,1.84,84718496
3731,E200497E93D1603134FFA580,1,917.75,80824403,-59,9.75,2.34,84718496
3732,E200497E93D15F7134FFA57D,1,917.75,80824404,-57,-31.69,5.99,84718496
3733,E200497E93D165F134FFA597,1,917.75,80824404,-58.5,10.94,5.11,84718496
3734,E200497E93D188B134FFA622,1,917.75,80824405,-58,23.19,2.56,84718497
3735,E200497E93D141F134FFA507,1,917.75,80824405,-63.5,-4.88,1.77,84718497
3736,E200497E93D1827134FFA609,1,917.75,80824406,-67.5,-47.56,4.98,84718498
3737,E200497E93D13C3134FFA4F0,1,917.75,80824407,-62,-32.94,5.41,84718498
3738,E200497E93D143B134FFA50E,1,917.75,80824408,-61.5,30.50,2.45,84718498
3739,E200497E93D12CB134FFA4B2,1,917.75,80824409,-64.5,-32.94,0.07,84718498
3740,E200497E93D1807134FFA601,1,917.75,80824409,-69,-92.75,0.67,84718499
3741,E200497E93D15DB134FFA576,1,917.75,80824419,-59.5,18.25,3.80,84718514
3742,E200497E93D13C3134FFA4F0,1,917.75,80824420,-62.5,-20.75,5.29,84718514
3743,E200497E93D1623134FFA588,1,917.75,80824420,-61,10.94,3.25,84718515
3744,E200497E93D18C7134FFA631,1,917.75,80824421,-67,65.88,2.38,84718515
3745,E2003412DC03011815004228,1,917.75,80824422,-48,19.50,1.83,84718515
3746,E200497E93D15F7134FFA57D,1,917.75,80824422,-56.5,25.63,5.92,84718515
3747,E200497E93D1603134FFA580,1,917.75,80824423,-59,63.44,2.27,84718516
3748,E200497E93D143B134FFA50E,1,917.75,80824423,-62,51.25,2.47,84718516
3749,E200497E93D165F134FFA597,1,917.75,80824424,-58.5,-20.75,5.21,84718516
3750,E200497E93D17EB134FFA5FA,1,917.75,80824425,-64,-50.00,0.21,84718517
3751,E200497E93D1807134FFA601,1,917.75,80824425,-69.5,73.19,0.26,84718517
3752,E200497E93D1827134FFA609,1,917.75,80824426,-66.5,-42.69,5.22,84718517
3753,E200497E93D188B134FFA622,1,917.75,80824427,-58.5,35.38,2.55,84718517
3754,E200497E93D12CB134FFA4B2,1,917.75,80824428,-64.5,-2.44,0.11,84718518
3755,E200497E93D141F134FFA507,1,917.75,80824429,-63,-15.81,1.75,84718518
3756,E200497E93D13B7134FFA4ED,1,917.75,80824430,-67.5,10.94,0.93,84718518
3757,E200497E93D1833134FFA60C,1,917.75,80824431,-64,56.13,3.07,84718519
3758,E2003412DC03011815004228,1,917.75,80824433,-48.5,30.50,1.83,84718529
3759,E200497E93D1807134FFA601,1,917.75,80824433,-69.5,-134.25,0.60,84718530
3760,E200497E93D13B7134FFA4ED,1,917.75,80824434,-67.5,-67.13,1.10,84718530
3761,E200497E93D188B134FFA622,1,917.75,80824435,-58,30.50,2.55,84718530
3762,E200497E93D1603134FFA580,1,917.75,80824436,-58.5,0.00,2.40,84718530
3763,E200497E93D13C3134FFA4F0,1,917.75,80824437,-62.5,-83.00,5.49,84718531
3764,E200497E93D15DB134FFA576,1,917.75,80824438,-59.5,0.00,3.83,84718531
3765,E200497E93D17EB134FFA5FA,1,917.75,80824439,-64,43.94,0.04,84718531
3766,E200497E93D165F134FFA597,1,917.75,80824440,-58.5,18.25,5.14,84718532
3767,E200497E93D1623134FFA588,1,917.75,80824441,-61.5,25.63,3.20,84718532
3768,E200497E93D15F7134FFA57D,1,917.75,80824441,-57,36.56,5.88,84718532
3769,E200497E93D18C7134FFA631,1,917.75,80824442,-68,108.63,2.25,84718532
3770,E200497E93D141F134FFA507,1,917.75,80824442,-64,0.00,1.79,84718533
3771,E200497E93D1827134FFA609,1,917.75,80824443,-67.5,-140.38,5.28,84718533
3772,E200497E93D143B134FFA50E,1,917.75,80824444,-62,35.38,2.53,84718533
3773,E200497E93D12CB134FFA4B2,1,917.75,80824445,-64,-2.44,0.04,84718534
3774,E200497E93D1833134FFA60C,1,917.75,80824445,-65,58.56,3.06,84718534
3775,E2003412DC03011815004228,1,917.75,80824456,-48,20.75,1.85,84718552
3776,E200497E93D1603134FFA580,1,917.75,80824457,-59,-2.44,2.39,84718552
3777,E200497E93D13B7134FFA4ED,1,917.75,80824458,-68.5,15.81,0.83,84718552
3778,E200497E93D143B134FFA50E,1,917.75,80824458,-62,-34.13,2.67,84718552
3779,E200497E93D15F7134FFA57D,1,917.75,80824459,-57,-23.19,5.99,84718553
3780,E200497E93D17EB134FFA5FA,1,917.75,80824459,-63,57.31,0.00,84718553
3781,E200497E93D13C3134FFA4F0,1,917.75,80824460,-62.5,-23.19,5.39,84718553
3782,E200497E93D165F134FFA597,1,917.75,80824461,-58,-15.81,5.17,84718554
3783,E200497E93D15DB134FFA576,1,917.75,80824462,-60,20.75,3.75,84718554
3784,E200497E93D12CB134FFA4B2,1,917.75,80824464,-64,2.44,0.07,84718554
3785,E200497E93D188B134FFA622,1,917.75,80824464,-58,47.56,2.50,84718555
3786,E200497E93D141F134FFA507,1,917.75,80824465,-63.5,51.25,1.66,84718555
3787,E200497E93D1827134FFA609,1,917.75,80824466,-67,58.56,4.96,84718556
3788,E200497E93D1807134FFA601,1,917.75,80824467,-69,-95.19,0.58,84718556
3789,E200497E93D18C7134FFA631,1,917.75,80824467,-67,-80.56,2.69,84718556
3790,E200497E93D1833134FFA60C,1,917.75,80824469,-64.5,-21.94,3.17,84718557
3791,E200497E93D1623134FFA588,1,917.75,80824470,-61,-2.44,3.27,84718557
3792,E2003412DC03011815004228,1,917.75,80824472,-48,25.63,1.86,84718569
